Innovator_Out_Degree_Centrality,Innovator_Eigenvector_Centrality,Innovator_Betweenness_Centrality,Innovator_Closeness_Centrality,Innovator_K_Shell,Early_Adopters_Avg_Out_Degree,Early_Adopters_Avg_Eigenvector,Early_Adopters_Avg_Betweenness,Early_Adopters_Avg_Closeness,Early_Adopters_Avg_K_Shell,Early_Adopters_Avg_Forward_Weight,Early_Adopters_Forward_Neighborhood_Size,Num_Components,Diameter_Score,Max_Diameter,ASPL_Score,Max_ASPL,Network_Diameter,Network_Density,Clustering_Coefficient,Avg_Shortest_Path_Length,Num_Communities,Gini_Impurity,Avg_Time_To_Adoption,Topic_ID,Node_Type,Node_ID
1,0.04571598750027057,0.0,0.16666666666666666,1,1.0,0.21943674000129876,0.011111111111111112,0.17361111111111108,1.6666666666666667,13216.30125,3,2,7.0,0.0,7.0,0.0,,,,0.0,2,0.40816326530612246,115.60381944444444,20035,Innovator,66727
0,0.0045715987500270575,0.0,0.0,1,1.0,0.21943674000129876,0.011111111111111112,0.17361111111111108,1.6666666666666667,13216.30125,3,2,7.0,0.0,7.0,0.0,,,,0.0,2,0.40816326530612246,96.54548611111112,20035,Early_Adopter,66735
2,0.9646073362557092,0.0,0.375,2,1.0,0.21943674000129876,0.011111111111111112,0.17361111111111108,1.6666666666666667,13216.30125,3,2,7.0,0.0,7.0,0.0,,,,0.0,2,0.40816326530612246,34.671875,20035,Early_Adopter,66770
2,0.2514379312514881,0.0,0.3333333333333333,2,1.0,0.21943674000129876,0.011111111111111112,0.17361111111111108,1.6666666666666667,13216.30125,3,2,7.0,0.0,7.0,0.0,,,,0.0,2,0.40816326530612246,4.1878472222222225,20035,Early_Adopter,66805
1,0.04571598750027057,0.06666666666666667,0.16666666666666666,2,1.0,0.21943674000129876,0.011111111111111112,0.17361111111111108,1.6666666666666667,13216.30125,3,2,7.0,0.0,7.0,0.0,,,,0.0,2,0.40816326530612246,-1.9649305555555556,20035,Early_Adopter,66822
1,0.04571598750027057,0.0,0.16666666666666666,1,1.0,0.21943674000129876,0.011111111111111112,0.17361111111111108,1.6666666666666667,13216.30125,3,2,7.0,0.0,7.0,0.0,,,,0.0,2,0.40816326530612246,-104.784375,20035,Early_Adopter,67163
0,0.0045715987500270575,0.0,0.0,2,1.0,0.21943674000129876,0.011111111111111112,0.17361111111111108,1.6666666666666667,13216.30125,3,2,7.0,0.0,7.0,0.0,,,,0.0,2,0.40816326530612246,-28.65590277777778,20035,Early_Adopter,66860
1,0.24708864064828878,0.0,0.2222222222222222,1,0.6666666666666666,0.21164132511224734,0.02777777777777778,0.13425925925925924,1.0,0.025,4,2,7.0,0.0,7.0,0.0,,,,0.0,2,0.48979591836734704,96.10208333333334,20036,Innovator,66727
1,0.04066015605604753,0.03333333333333333,0.16666666666666666,1,0.6666666666666666,0.21164132511224734,0.02777777777777778,0.13425925925925924,1.0,0.025,4,2,7.0,0.0,7.0,0.0,,,,0.0,2,0.48979591836734704,77.33125,20036,Early_Adopter,66915
0,0.003127704312003656,0.0,0.0,1,0.6666666666666666,0.21164132511224734,0.02777777777777778,0.13425925925925924,1.0,0.025,4,2,7.0,0.0,7.0,0.0,,,,0.0,2,0.48979591836734704,47.4,20036,Early_Adopter,66770
1,0.9351835892890928,0.0,0.25,1,0.6666666666666666,0.21164132511224734,0.02777777777777778,0.13425925925925924,1.0,0.025,4,2,7.0,0.0,7.0,0.0,,,,0.0,2,0.48979591836734704,10.183333333333334,20036,Early_Adopter,66972
1,0.24708864064828878,0.06666666666666667,0.2222222222222222,1,0.6666666666666666,0.21164132511224734,0.02777777777777778,0.13425925925925924,1.0,0.025,4,2,7.0,0.0,7.0,0.0,,,,0.0,2,0.48979591836734704,-15.924305555555556,20036,Early_Adopter,66860
1,0.04066015605604753,0.06666666666666667,0.16666666666666666,1,0.6666666666666666,0.21164132511224734,0.02777777777777778,0.13425925925925924,1.0,0.025,4,2,7.0,0.0,7.0,0.0,,,,0.0,2,0.48979591836734704,-49.4625,20036,Early_Adopter,67038
0,0.003127704312003656,0.0,0.0,1,0.6666666666666666,0.21164132511224734,0.02777777777777778,0.13425925925925924,1.0,0.025,4,2,7.0,0.0,7.0,0.0,,,,0.0,2,0.48979591836734704,-69.52777777777777,20036,Early_Adopter,70830
1,0.6989632453288304,0.0,0.25,1,0.25,0.24026861558178542,0.0,0.0625,0.75,0.27,1,3,5.0,0.0,5.0,0.0,,,,0.0,3,0.6399999999999999,130.89930555555554,20038,Innovator,66727
0,0.0873704056661038,0.0,0.0,1,0.25,0.24026861558178542,0.0,0.0625,0.75,0.27,1,3,5.0,0.0,5.0,0.0,,,,0.0,3,0.6399999999999999,130.58125,20038,Early_Adopter,66735
0,0.0873704056661038,0.0,0.0,0,0.25,0.24026861558178542,0.0,0.0625,0.75,0.27,1,3,5.0,0.0,5.0,0.0,,,,0.0,3,0.6399999999999999,48.854166666666664,20038,Early_Adopter,66944
1,0.6989632453288304,0.0,0.25,1,0.25,0.24026861558178542,0.0,0.0625,0.75,0.27,1,3,5.0,0.0,5.0,0.0,,,,0.0,3,0.6399999999999999,-85.17083333333333,20038,Early_Adopter,71567
0,0.0873704056661038,0.0,0.0,1,0.25,0.24026861558178542,0.0,0.0625,0.75,0.27,1,3,5.0,0.0,5.0,0.0,,,,0.0,3,0.6399999999999999,-94.26458333333333,20038,Early_Adopter,71407
0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,,,,0.0,0.0,0.0,0.0,1,0.0,,20039,Innovator,67100
0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,,,,0.0,0.0,0.0,0.0,1,0.0,,20040,Innovator,67038
1,0.9878783399072131,0.0,0.5,1,0.0,0.10976425998969032,0.0,0.0,0.5,0.0,0,2,3.0,0.0,3.0,0.0,,,,0.0,2,0.4444444444444444,61.63923611111111,20041,Innovator,67105
0,0.10976425998969032,0.0,0.0,1,0.0,0.10976425998969032,0.0,0.0,0.5,0.0,0,2,3.0,0.0,3.0,0.0,,,,0.0,2,0.4444444444444444,26.318402777777777,20041,Early_Adopter,66735
0,0.10976425998969032,0.0,0.0,0,0.0,0.10976425998969032,0.0,0.0,0.5,0.0,0,2,3.0,0.0,3.0,0.0,,,,0.0,2,0.4444444444444444,-26.318402777777777,20041,Early_Adopter,66792
1,0.9922778767136676,0.0,1.0,1,0.0,0.12403473458920843,0.0,0.0,1.0,0.0,0,1,,,,,1.0,0.5,0.0,0.0,1,0.0,-27.740972222222222,20044,Innovator,66860
0,0.12403473458920843,0.0,0.0,1,0.0,0.12403473458920843,0.0,0.0,1.0,0.0,0,1,,,,,1.0,0.5,0.0,0.0,1,0.0,0.0,20044,Early_Adopter,67133
1,0.9922778767136676,0.0,1.0,1,0.0,0.12403473458920843,0.0,0.0,1.0,0.0,0,1,,,,,1.0,0.5,0.0,0.0,1,0.0,-2.6847222222222222,20045,Innovator,66860
0,0.12403473458920843,0.0,0.0,1,0.0,0.12403473458920843,0.0,0.0,1.0,0.0,0,1,,,,,1.0,0.5,0.0,0.0,1,0.0,0.0,20045,Early_Adopter,67133
2,0.6477656833994175,0.5,1.0,3,1.6666666666666667,0.5655097236026662,0.16666666666666666,0.8888888888888888,3.0,1.0450000000000002,3,1,,,,,1.0,0.8333333333333334,1.0,1.1750431126426377,1,0.0,0.6470486111111111,20046,Innovator,67104
2,0.6477656833994175,0.0,1.0,3,1.6666666666666667,0.5655097236026662,0.16666666666666666,0.8888888888888888,3.0,1.0450000000000002,3,1,,,,,1.0,0.8333333333333334,1.0,1.1750431126426377,1,0.0,0.28802083333333334,20046,Early_Adopter,66943
1,0.4009978040091633,0.0,0.6666666666666666,3,1.6666666666666667,0.5655097236026662,0.16666666666666666,0.8888888888888888,3.0,1.0450000000000002,3,1,,,,,1.0,0.8333333333333334,1.0,1.1750431126426377,1,0.0,-1.3821180555555554,20046,Early_Adopter,66972
2,0.6477656833994175,0.5,1.0,3,1.6666666666666667,0.5655097236026662,0.16666666666666666,0.8888888888888888,3.0,1.0450000000000002,3,1,,,,,1.0,0.8333333333333334,1.0,1.1750431126426377,1,0.0,0.6470486111111111,20046,Early_Adopter,67104
1,0.9922778767136676,0.0,1.0,1,0.0,0.12403473458920843,0.0,0.0,1.0,0.0,0,1,,,,,1.0,0.5,0.0,0.0,1,0.0,-19.670833333333334,20047,Innovator,66822
0,0.12403473458920843,0.0,0.0,1,0.0,0.12403473458920843,0.0,0.0,1.0,0.0,0,1,,,,,1.0,0.5,0.0,0.0,1,0.0,0.0,20047,Early_Adopter,67138
2,0.983712528684824,0.0,1.0,2,0.6666666666666666,0.12519977637806848,0.0,0.3333333333333333,2.0,78.29,1,1,,,,,1.0,0.5,1.0,0.0,1,0.0,3.3759259259259258,20048,Innovator,67140
1,0.17885682339724068,0.0,0.5,2,0.6666666666666666,0.12519977637806848,0.0,0.3333333333333333,2.0,78.29,1,1,,,,,1.0,0.5,1.0,0.0,1,0.0,-5.333796296296296,20048,Early_Adopter,66822
1,0.17885682339724068,0.0,0.5,2,0.6666666666666666,0.12519977637806848,0.0,0.3333333333333333,2.0,78.29,1,1,,,,,1.0,0.5,1.0,0.0,1,0.0,-5.333796296296296,20048,Early_Adopter,66822
0,0.01788568233972407,0.0,0.0,2,0.6666666666666666,0.12519977637806848,0.0,0.3333333333333333,2.0,78.29,1,1,,,,,1.0,0.5,1.0,0.0,1,0.0,16.694675925925925,20048,Early_Adopter,67138
2,0.983712528684824,0.0,1.0,2,0.5,0.09837125286848238,0.0,0.25,2.0,1.0,1,1,,,,,1.0,0.5,1.0,0.0,1,0.0,0.8211805555555556,20049,Innovator,67142
1,0.17885682339724068,0.0,0.5,2,0.5,0.09837125286848238,0.0,0.25,2.0,1.0,1,1,,,,,1.0,0.5,1.0,0.0,1,0.0,0.011458333333333333,20049,Early_Adopter,67144
0,0.01788568233972407,0.0,0.0,2,0.5,0.09837125286848238,0.0,0.25,2.0,1.0,1,1,,,,,1.0,0.5,1.0,0.0,1,0.0,-0.011458333333333333,20049,Early_Adopter,66850
1,0.9922778767136676,0.0,1.0,1,0.0,0.12403473458920843,0.0,0.0,1.0,0.0,0,1,,,,,1.0,0.5,0.0,0.0,1,0.0,-43.53472222222222,20051,Innovator,66822
0,0.12403473458920843,0.0,0.0,1,0.0,0.12403473458920843,0.0,0.0,1.0,0.0,0,1,,,,,1.0,0.5,0.0,0.0,1,0.0,0.0,20051,Early_Adopter,66910
2,0.983712528684824,0.0,1.0,2,0.5,0.09837125286848238,0.0,0.25,2.0,0.13,1,1,,,,,1.0,0.5,1.0,0.0,1,0.0,1.8590277777777777,20052,Innovator,66762
1,0.17885682339724068,0.0,0.5,2,0.5,0.09837125286848238,0.0,0.25,2.0,0.13,1,1,,,,,1.0,0.5,1.0,0.0,1,0.0,7.175694444444445,20052,Early_Adopter,67148
0,0.01788568233972407,0.0,0.0,2,0.5,0.09837125286848238,0.0,0.25,2.0,0.13,1,1,,,,,1.0,0.5,1.0,0.0,1,0.0,-7.175694444444445,20052,Early_Adopter,66822
5,0.9364187513067874,0.0,1.0,5,2.0,0.09364187513067876,0.0,0.39999999999999997,5.0,0.6839583333333333,4,1,,,,,1.0,0.5,1.0,0.0,1,0.0,1.3502777777777777,20053,Innovator,67152
4,0.3344352683238527,0.0,0.8,5,2.0,0.09364187513067876,0.0,0.39999999999999997,5.0,0.6839583333333333,4,1,,,,,1.0,0.5,1.0,0.0,1,0.0,1.3475,20053,Early_Adopter,66893
3,0.10290315948426235,0.0,0.6,5,2.0,0.09364187513067876,0.0,0.39999999999999997,5.0,0.6839583333333333,4,1,,,,,1.0,0.5,1.0,0.0,1,0.0,1.32875,20053,Early_Adopter,67153
2,0.025725789871065583,0.0,0.4,5,2.0,0.09364187513067876,0.0,0.39999999999999997,5.0,0.6839583333333333,4,1,,,,,1.0,0.5,1.0,0.0,1,0.0,1.26625,20053,Early_Adopter,66727
1,0.004677416340193743,0.0,0.2,5,2.0,0.09364187513067876,0.0,0.39999999999999997,5.0,0.6839583333333333,4,1,,,,,1.0,0.5,1.0,0.0,1,0.0,0.9898611111111111,20053,Early_Adopter,67270
0,0.0004677416340193744,0.0,0.0,5,2.0,0.09364187513067876,0.0,0.39999999999999997,5.0,0.6839583333333333,4,1,,,,,1.0,0.5,1.0,0.0,1,0.0,-4.932361111111111,20053,Early_Adopter,70827
2,0.7069229021608961,0.5,1.0,2,1.3333333333333333,0.4788832563025425,0.16666666666666666,0.6666666666666666,2.0,0.6174999999999999,3,1,,,,,1.0,0.6666666666666666,1.0,1.0050505050505052,1,0.0,3.201736111111111,20054,Innovator,67154
2,0.7069229021608961,0.0,1.0,2,1.3333333333333333,0.4788832563025425,0.16666666666666666,0.6666666666666666,2.0,0.6174999999999999,3,1,,,,,1.0,0.6666666666666666,1.0,1.0050505050505052,1,0.0,3.1815972222222224,20054,Early_Adopter,67156
2,0.7069229021608961,0.5,1.0,2,1.3333333333333333,0.4788832563025425,0.16666666666666666,0.6666666666666666,2.0,0.6174999999999999,3,1,,,,,1.0,0.6666666666666666,1.0,1.0050505050505052,1,0.0,3.201736111111111,20054,Early_Adopter,67154
0,0.02280396458583536,0.0,0.0,2,1.3333333333333333,0.4788832563025425,0.16666666666666666,0.6666666666666666,2.0,0.6174999999999999,3,1,,,,,1.0,0.6666666666666666,1.0,1.0050505050505052,1,0.0,-9.512847222222222,20054,Early_Adopter,70767
2,0.983712528684824,0.0,1.0,2,0.5,0.09837125286848238,0.0,0.25,2.0,2.67,1,1,,,,,1.0,0.5,1.0,0.0,1,0.0,3.441666666666667,20055,Innovator,67157
1,0.17885682339724068,0.0,0.5,2,0.5,0.09837125286848238,0.0,0.25,2.0,2.67,1,1,,,,,1.0,0.5,1.0,0.0,1,0.0,-3.441666666666667,20055,Early_Adopter,67146
0,0.01788568233972407,0.0,0.0,2,0.5,0.09837125286848238,0.0,0.25,2.0,2.67,1,1,,,,,1.0,0.5,1.0,0.0,1,0.0,3.441666666666667,20055,Early_Adopter,71674
2,0.983712528684824,0.0,1.0,2,0.5,0.09837125286848238,0.0,0.25,2.0,0.12,1,1,,,,,1.0,0.5,1.0,0.0,1,0.0,7.650347222222222,20056,Innovator,67158
1,0.17885682339724068,0.0,0.5,2,0.5,0.09837125286848238,0.0,0.25,2.0,0.12,1,1,,,,,1.0,0.5,1.0,0.0,1,0.0,7.444097222222222,20056,Early_Adopter,67038
0,0.01788568233972407,0.0,0.0,2,0.5,0.09837125286848238,0.0,0.25,2.0,0.12,1,1,,,,,1.0,0.5,1.0,0.0,1,0.0,-7.444097222222222,20056,Early_Adopter,67154
0,0.036060922298730945,0.0,0.0,0,1.0,0.5769747567796951,0.06666666666666667,0.3777777777777777,1.6,0.23200000000000004,2,2,4.0,1.0,3.04,0.52,,,,8.843537414965986,2,0.375,90.89347222222223,20057,Innovator,67160
1,0.5769747567796951,0.0,0.4444444444444444,1,1.0,0.5769747567796951,0.06666666666666667,0.3777777777777777,1.6,0.23200000000000004,2,2,4.0,1.0,3.04,0.52,,,,8.843537414965986,2,0.375,28.990694444444443,20057,Early_Adopter,67161
1,0.5769747567796951,0.0,0.4444444444444444,1,1.0,0.5769747567796951,0.06666666666666667,0.3777777777777777,1.6,0.23200000000000004,2,2,4.0,1.0,3.04,0.52,,,,8.843537414965986,2,0.375,28.990694444444443,20057,Early_Adopter,67161
1,0.5769747567796951,0.16666666666666666,0.3333333333333333,2,1.0,0.5769747567796951,0.06666666666666667,0.3777777777777777,1.6,0.23200000000000004,2,2,4.0,1.0,3.04,0.52,,,,8.843537414965986,2,0.375,-4.012083333333333,20057,Early_Adopter,67163
1,0.5769747567796951,0.0,0.3333333333333333,2,1.0,0.5769747567796951,0.06666666666666667,0.3777777777777777,1.6,0.23200000000000004,2,2,4.0,1.0,3.04,0.52,,,,8.843537414965986,2,0.375,-23.368333333333332,20057,Early_Adopter,67164
1,0.5769747567796951,0.16666666666666666,0.3333333333333333,2,1.0,0.5769747567796951,0.06666666666666667,0.3777777777777777,1.6,0.23200000000000004,2,2,4.0,1.0,3.04,0.52,,,,8.843537414965986,2,0.375,-4.012083333333333,20057,Early_Adopter,67163
0,0.10976425998969032,0.0,0.0,0,0.5,0.5488212999484517,0.0,0.25,1.0,0.92,1,2,3.0,0.0,3.0,0.0,,,,0.0,2,0.4444444444444444,55.864583333333336,20059,Innovator,67166
1,0.9878783399072131,0.0,0.5,1,0.5,0.5488212999484517,0.0,0.25,1.0,0.92,1,2,3.0,0.0,3.0,0.0,,,,0.0,2,0.4444444444444444,0.3034722222222222,20059,Early_Adopter,67168
0,0.10976425998969032,0.0,0.0,1,0.5,0.5488212999484517,0.0,0.25,1.0,0.92,1,2,3.0,0.0,3.0,0.0,,,,0.0,2,0.4444444444444444,-0.3034722222222222,20059,Early_Adopter,67164
5,0.5805490134505163,0.0,1.0,5,2.875,0.31161822045505666,0.05,0.5800000000000001,5.0,1.5808333333333333,5,1,,,,,1.0,0.6666666666666666,1.0,1.7474693699458654,1,0.0,8.385069444444444,20061,Innovator,67170
4,0.43256593159058093,0.2,0.8,5,2.875,0.31161822045505666,0.05,0.5800000000000001,5.0,1.5808333333333333,5,1,,,,,1.0,0.6666666666666666,1.0,1.7474693699458654,1,0.0,4.086458333333334,20061,Early_Adopter,67172
4,0.43256593159058093,0.0,0.8,5,2.875,0.31161822045505666,0.05,0.5800000000000001,5.0,1.5808333333333333,5,1,,,,,1.0,0.6666666666666666,1.0,1.7474693699458654,1,0.0,3.6190972222222224,20061,Early_Adopter,67157
4,0.43256593159058093,0.0,0.8,5,2.875,0.31161822045505666,0.05,0.5800000000000001,5.0,1.5808333333333333,5,1,,,,,1.0,0.6666666666666666,1.0,1.7474693699458654,1,0.0,1.0940972222222223,20061,Early_Adopter,67038
3,0.3187327916983228,0.0,0.6400000000000001,5,2.875,0.31161822045505666,0.05,0.5800000000000001,5.0,1.5808333333333333,5,1,,,,,1.0,0.6666666666666666,1.0,1.7474693699458654,1,0.0,0.8440972222222223,20061,Early_Adopter,69723
4,0.43256593159058093,0.2,0.8,5,2.875,0.31161822045505666,0.05,0.5800000000000001,5.0,1.5808333333333333,5,1,,,,,1.0,0.6666666666666666,1.0,1.7474693699458654,1,0.0,4.086458333333334,20061,Early_Adopter,67172
4,0.43256593159058093,0.0,0.8,5,2.875,0.31161822045505666,0.05,0.5800000000000001,5.0,1.5808333333333333,5,1,,,,,1.0,0.6666666666666666,1.0,1.7474693699458654,1,0.0,3.6190972222222224,20061,Early_Adopter,67157
0,0.005691656994612907,0.0,0.0,5,2.875,0.31161822045505666,0.05,0.5800000000000001,5.0,1.5808333333333333,5,1,,,,,1.0,0.6666666666666666,1.0,1.7474693699458654,1,0.0,3.6190972222222224,20061,Early_Adopter,71674
0,0.005691656994612907,0.0,0.0,5,2.875,0.31161822045505666,0.05,0.5800000000000001,5.0,1.5808333333333333,5,1,,,,,1.0,0.6666666666666666,1.0,1.7474693699458654,1,0.0,3.6190972222222224,20061,Early_Adopter,71674
3,0.9691912089886051,0.0,1.0,3,1.0,0.09691912089886051,0.0,0.3333333333333333,3.0,0.99,2,1,,,,,1.0,0.5,1.0,0.0,1,0.0,0.20902777777777778,20062,Innovator,66895
2,0.24229780224715128,0.0,0.6666666666666666,3,1.0,0.09691912089886051,0.0,0.3333333333333333,3.0,0.99,2,1,,,,,1.0,0.5,1.0,0.0,1,0.0,0.0763888888888889,20062,Early_Adopter,67173
1,0.044054145863118406,0.0,0.3333333333333333,3,1.0,0.09691912089886051,0.0,0.3333333333333333,3.0,0.99,2,1,,,,,1.0,0.5,1.0,0.0,1,0.0,-0.03819444444444445,20062,Early_Adopter,67157
0,0.004405414586311842,0.0,0.0,3,1.0,0.09691912089886051,0.0,0.3333333333333333,3.0,0.99,2,1,,,,,1.0,0.5,1.0,0.0,1,0.0,-0.03819444444444445,20062,Early_Adopter,71674
7,0.5081031113643795,0.2857142857142857,0.8888888888888888,7,5.083333333333333,0.31816589241448484,0.08482142857142856,0.6719907407407407,6.75,6.345811688311688,9,1,,,,,2.0,0.5416666666666666,0.9365079365079365,1.229759205622633,1,0.0,5.609134615381945,20063,Innovator,67174
7,0.5081031113643795,0.0,0.8888888888888888,7,5.083333333333333,0.31816589241448484,0.08482142857142856,0.6719907407407407,6.75,6.345811688311688,9,1,,,,,2.0,0.5416666666666666,0.9365079365079365,1.229759205622633,1,0.0,5.594551282048611,20063,Early_Adopter,67172
8,0.5100277443619718,0.21428571428571427,1.0,7,5.083333333333333,0.31816589241448484,0.08482142857142856,0.6719907407407407,6.75,6.345811688311688,9,1,,,,,2.0,0.5416666666666666,0.9365079365079365,1.229759205622633,1,0.0,5.591079059826389,20063,Early_Adopter,67101
7,0.5081031113643795,0.2857142857142857,0.8888888888888888,7,5.083333333333333,0.31816589241448484,0.08482142857142856,0.6719907407407407,6.75,6.345811688311688,9,1,,,,,2.0,0.5416666666666666,0.9365079365079365,1.229759205622633,1,0.0,5.609134615381945,20063,Early_Adopter,67174
7,0.5081031113643795,0.0,0.8888888888888888,7,5.083333333333333,0.31816589241448484,0.08482142857142856,0.6719907407407407,6.75,6.345811688311688,9,1,,,,,2.0,0.5416666666666666,0.9365079365079365,1.229759205622633,1,0.0,5.594551282048611,20063,Early_Adopter,67172
6,0.3983990305016157,0.0,0.8,7,5.083333333333333,0.31816589241448484,0.08482142857142856,0.6719907407407407,6.75,6.345811688311688,9,1,,,,,2.0,0.5416666666666666,0.9365079365079365,1.229759205622633,1,0.0,4.841773504270834,20063,Early_Adopter,67144
7,0.5081031113643795,0.2857142857142857,0.8888888888888888,7,5.083333333333333,0.31816589241448484,0.08482142857142856,0.6719907407407407,6.75,6.345811688311688,9,1,,,,,2.0,0.5416666666666666,0.9365079365079365,1.229759205622633,1,0.0,5.609134615381945,20063,Early_Adopter,67174
4,0.2011241482484002,0.0,0.6666666666666666,7,5.083333333333333,0.31816589241448484,0.08482142857142856,0.6719907407407407,6.75,6.345811688311688,9,1,,,,,2.0,0.5416666666666666,0.9365079365079365,1.229759205622633,1,0.0,4.051495726493056,20063,Early_Adopter,67175
4,0.15589527280498006,0.017857142857142856,0.6666666666666666,7,5.083333333333333,0.31816589241448484,0.08482142857142856,0.6719907407407407,6.75,6.345811688311688,9,1,,,,,2.0,0.5416666666666666,0.9365079365079365,1.229759205622633,1,0.0,1.7174679487152775,20063,Early_Adopter,66872
8,0.5100277443619718,0.21428571428571427,1.0,7,5.083333333333333,0.31816589241448484,0.08482142857142856,0.6719907407407407,6.75,6.345811688311688,9,1,,,,,2.0,0.5416666666666666,0.9365079365079365,1.229759205622633,1,0.0,5.591079059826389,20063,Early_Adopter,67101
2,0.007217373740971297,0.0,0.25,7,5.083333333333333,0.31816589241448484,0.08482142857142856,0.6719907407407407,6.75,6.345811688311688,9,1,,,,,2.0,0.5416666666666666,0.9365079365079365,1.229759205622633,1,0.0,-1.224198717951389,20063,Early_Adopter,67017
1,0.002405791246990432,0.0,0.125,4,5.083333333333333,0.31816589241448484,0.08482142857142856,0.6719907407407407,6.75,6.345811688311688,9,1,,,,,2.0,0.5416666666666666,0.9365079365079365,1.229759205622633,1,0.0,-34.93669871795139,20063,Early_Adopter,70816
0,0.0004811582493980865,0.0,0.0,7,5.083333333333333,0.31816589241448484,0.08482142857142856,0.6719907407407407,6.75,6.345811688311688,9,1,,,,,2.0,0.5416666666666666,0.9365079365079365,1.229759205622633,1,0.0,-6.338782051284722,20063,Early_Adopter,67038
2,0.983712528684824,0.0,1.0,2,0.5,0.09837125286848238,0.0,0.25,2.0,8.71,1,1,,,,,1.0,0.5,1.0,0.0,1,0.0,7.626736111111111,20064,Innovator,66823
1,0.17885682339724068,0.0,0.5,2,0.5,0.09837125286848238,0.0,0.25,2.0,8.71,1,1,,,,,1.0,0.5,1.0,0.0,1,0.0,-7.576041666666667,20064,Early_Adopter,67146
0,0.01788568233972407,0.0,0.0,2,0.5,0.09837125286848238,0.0,0.25,2.0,8.71,1,1,,,,,1.0,0.5,1.0,0.0,1,0.0,7.576041666666667,20064,Early_Adopter,67177
2,0.8077190399650511,0.0,1.0,2,1.0,0.4168872464335747,0.0,0.5,2.0,1.0,2,1,,,,,1.0,0.6666666666666666,1.0,1.0,1,0.0,-0.17569444444444443,20065,Innovator,67180
1,0.4168872464335747,0.0,0.5,2,1.0,0.4168872464335747,0.0,0.5,2.0,1.0,2,1,,,,,1.0,0.6666666666666666,1.0,1.0,1,0.0,0.010416666666666666,20065,Early_Adopter,67178
1,0.4168872464335747,0.0,0.5,2,1.0,0.4168872464335747,0.0,0.5,2.0,1.0,2,1,,,,,1.0,0.6666666666666666,1.0,1.0,1,0.0,-0.004166666666666667,20065,Early_Adopter,67151
1,0.4168872464335747,0.0,0.5,2,1.0,0.4168872464335747,0.0,0.5,2.0,1.0,2,1,,,,,1.0,0.6666666666666666,1.0,1.0,1,0.0,0.010416666666666666,20065,Early_Adopter,67178
10,0.5110998008374579,0.6,1.0,10,6.214285714285714,0.27728149773871263,0.12857142857142856,0.7022030490517884,10.0,2.2467530525030526,11,1,,,,,1.0,0.5727272727272728,1.0,1.4377107465646088,1,0.0,4.453657407407407,20066,Innovator,67181
10,0.5110998008374579,0.0,1.0,10,6.214285714285714,0.27728149773871263,0.12857142857142856,0.7022030490517884,10.0,2.2467530525030526,11,1,,,,,1.0,0.5727272727272728,1.0,1.4377107465646088,1,0.0,4.432824074074074,20066,Early_Adopter,67155
9,0.4157674863572894,0.0,0.9090909090909091,10,6.214285714285714,0.27728149773871263,0.12857142857142856,0.7022030490517884,10.0,2.2467530525030526,11,1,,,,,1.0,0.5727272727272728,1.0,1.4377107465646088,1,0.0,4.176574074074074,20066,Early_Adopter,67038
8,0.33731218448844275,0.0,0.8333333333333334,10,6.214285714285714,0.27728149773871263,0.12857142857142856,0.7022030490517884,10.0,2.2467530525030526,11,1,,,,,1.0,0.5727272727272728,1.0,1.4377107465646088,1,0.0,4.071712962962963,20066,Early_Adopter,67163
7,0.27322515011301857,0.0,0.7692307692307693,10,6.214285714285714,0.27728149773871263,0.12857142857142856,0.7022030490517884,10.0,2.2467530525030526,11,1,,,,,1.0,0.5727272727272728,1.0,1.4377107465646088,1,0.0,4.023101851851852,20066,Early_Adopter,67182
6,0.2212257058511085,0.0,0.7142857142857143,10,6.214285714285714,0.27728149773871263,0.12857142857142856,0.7022030490517884,10.0,2.2467530525030526,11,1,,,,,1.0,0.5727272727272728,1.0,1.4377107465646088,1,0.0,3.9876851851851853,20066,Early_Adopter,67183
5,0.17926124206079513,0.0,0.6666666666666666,10,6.214285714285714,0.27728149773871263,0.12857142857142856,0.7022030490517884,10.0,2.2467530525030526,11,1,,,,,1.0,0.5727272727272728,1.0,1.4377107465646088,1,0.0,3.9661574074074073,20066,Early_Adopter,66861
10,0.5110998008374579,0.6,1.0,10,6.214285714285714,0.27728149773871263,0.12857142857142856,0.7022030490517884,10.0,2.2467530525030526,11,1,,,,,1.0,0.5727272727272728,1.0,1.4377107465646088,1,0.0,4.453657407407407,20066,Early_Adopter,67181
4,0.14550721683815176,0.0,0.625,10,6.214285714285714,0.27728149773871263,0.12857142857142856,0.7022030490517884,10.0,2.2467530525030526,11,1,,,,,1.0,0.5727272727272728,1.0,1.4377107465646088,1,0.0,-1.0060648148148148,20066,Early_Adopter,67185
10,0.5110998008374579,0.6,1.0,10,6.214285714285714,0.27728149773871263,0.12857142857142856,0.7022030490517884,10.0,2.2467530525030526,11,1,,,,,1.0,0.5727272727272728,1.0,1.4377107465646088,1,0.0,4.453657407407407,20066,Early_Adopter,67181
